Unnamed: 0	Country	EPRTRSectorCode	eprtrSectorName	EPRTRAnnexIMainActivityCode	EPRTRAnnexIMainActivityLabel	FacilityInspireID	facilityName	Longitude	Latitude	City	Pollutant	Emissions	Year	Air	Water
2358	Austria	5	Waste and wastewater management	5(b)	Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste	AT.CAED/9008391215769.FACILITY	EEVG Entsorgungs- und Energieverwertungsges.m.b.H.	13.799917	47.992333	Stötten	Carbon dioxide (CO2)	165000000.0	2018	1	0
2359	Austria	5	Waste and wastewater management	5(b)	Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste	AT.CAED/9008391215769.FACILITY	EEVG Entsorgungs- und Energieverwertungsges.m.b.H.	13.799917	47.992333	Stötten	Nitrogen oxides (NOX)	129000.0	2018	1	0
2360	Austria	3	Mineral industry	3(c)	Installations for the production of cement clinker in rotary kilns, lime in rotary kilns, cement or lime in other furnaces. Note to reporters, use Level 3 activity e.g. 3(c)(i), in preference to 3(c). Level 2 activity class (i.e. 3(c)) only to be used where Level 3 is not available.	AT.CAED/9008391215806.FACILITY	SCHRETTER & CIE GmbH & Co KG	10.637861	47.551528	Vils	Ammonia (NH3)	16600.0	2018	1	0
2361	Austria	3	Mineral industry	3(c)	Installations for the production of cement clinker in rotary kilns, lime in rotary kilns, cement or lime in other furnaces. Note to reporters, use Level 3 activity e.g. 3(c)(i), in preference to 3(c). Level 2 activity class (i.e. 3(c)) only to be used where Level 3 is not available.	AT.CAED/9008391215806.FACILITY	SCHRETTER & CIE GmbH & Co KG	10.637861	47.551528	Vils	Carbon dioxide (CO2)	220000000.0	2018	1	0
2362	Austria	3	Mineral industry	3(c)	Installations for the production of cement clinker in rotary kilns, lime in rotary kilns, cement or lime in other furnaces. Note to reporters, use Level 3 activity e.g. 3(c)(i), in preference to 3(c). Level 2 activity class (i.e. 3(c)) only to be used where Level 3 is not available.	AT.CAED/9008391215806.FACILITY	SCHRETTER & CIE GmbH & Co KG	10.637861	47.551528	Vils	Nitrogen oxides (NOX)	222000.0	2018	1	0
2363	Austria	5	Waste and wastewater management	5(b)	Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste	AT.CAED/9008391215820.FACILITY	RVL Reststoffverwertung Lenzing GmbH	13.61675	47.975556	Alt Lenzing	Carbon dioxide (CO2)	312000000.0	2018	1	0
2364	Austria	3	Mineral industry	3(c)	Installations for the production of cement clinker in rotary kilns, lime in rotary kilns, cement or lime in other furnaces. Note to reporters, use Level 3 activity e.g. 3(c)(i), in preference to 3(c). Level 2 activity class (i.e. 3(c)) only to be used where Level 3 is not available.	AT.CAED/9008391215837.FACILITY	Zementwerk Leube GmbH	13.052528	47.721444	Hallein	Carbon dioxide (CO2)	356000000.0	2018	1	0
2365	Austria	3	Mineral industry	3(c)	Installations for the production of cement clinker in rotary kilns, lime in rotary kilns, cement or lime in other furnaces. Note to reporters, use Level 3 activity e.g. 3(c)(i), in preference to 3(c). Level 2 activity class (i.e. 3(c)) only to be used where Level 3 is not available.	AT.CAED/9008391215837.FACILITY	Zementwerk Leube GmbH	13.052528	47.721444	Hallein	Carbon monoxide (CO)	919000.0	2018	1	0
2366	Austria	3	Mineral industry	3(c)	Installations for the production of cement clinker in rotary kilns, lime in rotary kilns, cement or lime in other furnaces. Note to reporters, use Level 3 activity e.g. 3(c)(i), in preference to 3(c). Level 2 activity class (i.e. 3(c)) only to be used where Level 3 is not available.	AT.CAED/9008391215837.FACILITY	Zementwerk Leube GmbH	13.052528	47.721444	Hallein	Mercury and compounds (as Hg)	14.8	2018	1	0
2367	Austria	3	Mineral industry	3(c)	Installations for the production of cement clinker in rotary kilns, lime in rotary kilns, cement or lime in other furnaces. Note to reporters, use Level 3 activity e.g. 3(c)(i), in preference to 3(c). Level 2 activity class (i.e. 3(c)) only to be used where Level 3 is not available.	AT.CAED/9008391215837.FACILITY	Zementwerk Leube GmbH	13.052528	47.721444	Hallein	Naphthalene	1140.0	2018	1	0
2368	Austria	3	Mineral industry	3(c)	Installations for the production of cement clinker in rotary kilns, lime in rotary kilns, cement or lime in other furnaces. Note to reporters, use Level 3 activity e.g. 3(c)(i), in preference to 3(c). Level 2 activity class (i.e. 3(c)) only to be used where Level 3 is not available.	AT.CAED/9008391215837.FACILITY	Zementwerk Leube GmbH	13.052528	47.721444	Hallein	Nitrogen oxides (NOX)	288000.0	2018	1	0
2369	Austria	1	Energy sector	1(c)	Thermal power stations and other combustion installations	AT.CAED/9008391228615.FACILITY	Trans Austria Gasleitung GmbH	16.875083	48.316222	Baumgarten an der March	Carbon dioxide (CO2)	173000000.0	2018	1	0
2370	Austria	1	Energy sector	1(c)	Thermal power stations and other combustion installations	AT.CAED/9008391228615.FACILITY	Trans Austria Gasleitung GmbH	16.875083	48.316222	Baumgarten an der March	Methane (CH4)	542000.0	2018	1	0
2371	Austria	1	Energy sector	1(c)	Thermal power stations and other combustion installations	AT.CAED/9008391228615.FACILITY	Trans Austria Gasleitung GmbH	16.875083	48.316222	Baumgarten an der March	Nitrogen oxides (NOX)	109000.0	2018	1	0
2372	Austria	3	Mineral industry	3(c)	Installations for the production of cement clinker in rotary kilns, lime in rotary kilns, cement or lime in other furnaces. Note to reporters, use Level 3 activity e.g. 3(c)(i), in preference to 3(c). Level 2 activity class (i.e. 3(c)) only to be used where Level 3 is not available.	AT.CAED/9008391591573.FACILITY	Lafarge Zementwerke GmbH	15.58	46.744722	Ehrenhausen	Ammonia (NH3)	15700.0	2018	1	0
2373	Austria	3	Mineral industry	3(c)	Installations for the production of cement clinker in rotary kilns, lime in rotary kilns, cement or lime in other furnaces. Note to reporters, use Level 3 activity e.g. 3(c)(i), in preference to 3(c). Level 2 activity class (i.e. 3(c)) only to be used where Level 3 is not available.	AT.CAED/9008391591573.FACILITY	Lafarge Zementwerke GmbH	15.58	46.744722	Ehrenhausen	Carbon dioxide (CO2)	357000000.0	2018	1	0
2374	Austria	3	Mineral industry	3(c)	Installations for the production of cement clinker in rotary kilns, lime in rotary kilns, cement or lime in other furnaces. Note to reporters, use Level 3 activity e.g. 3(c)(i), in preference to 3(c). Level 2 activity class (i.e. 3(c)) only to be used where Level 3 is not available.	AT.CAED/9008391591573.FACILITY	Lafarge Zementwerke GmbH	15.58	46.744722	Ehrenhausen	Carbon monoxide (CO)	1150000.0	2018	1	0
2375	Austria	3	Mineral industry	3(c)	Installations for the production of cement clinker in rotary kilns, lime in rotary kilns, cement or lime in other furnaces. Note to reporters, use Level 3 activity e.g. 3(c)(i), in preference to 3(c). Level 2 activity class (i.e. 3(c)) only to be used where Level 3 is not available.	AT.CAED/9008391591573.FACILITY	Lafarge Zementwerke GmbH	15.58	46.744722	Ehrenhausen	Mercury and compounds (as Hg)	10.2	2018	1	0
2376	Austria	3	Mineral industry	3(c)	Installations for the production of cement clinker in rotary kilns, lime in rotary kilns, cement or lime in other furnaces. Note to reporters, use Level 3 activity e.g. 3(c)(i), in preference to 3(c). Level 2 activity class (i.e. 3(c)) only to be used where Level 3 is not available.	AT.CAED/9008391591573.FACILITY	Lafarge Zementwerke GmbH	15.58	46.744722	Ehrenhausen	Nitrogen oxides (NOX)	345000.0	2018	1	0
2377	Austria	3	Mineral industry	3(c)	Installations for the production of cement clinker in rotary kilns, lime in rotary kilns, cement or lime in other furnaces. Note to reporters, use Level 3 activity e.g. 3(c)(i), in preference to 3(c). Level 2 activity class (i.e. 3(c)) only to be used where Level 3 is not available.	AT.CAED/9008391597537.FACILITY	Lafarge Zementwerke GmbH	16.6	47.983333	Mannersdorf am Leithagebirge	Ammonia (NH3)	29400.0	2018	1	0
2378	Austria	3	Mineral industry	3(c)	Installations for the production of cement clinker in rotary kilns, lime in rotary kilns, cement or lime in other furnaces. Note to reporters, use Level 3 activity e.g. 3(c)(i), in preference to 3(c). Level 2 activity class (i.e. 3(c)) only to be used where Level 3 is not available.	AT.CAED/9008391597537.FACILITY	Lafarge Zementwerke GmbH	16.6	47.983333	Mannersdorf am Leithagebirge	Carbon dioxide (CO2)	656000000.0	2018	1	0
2379	Austria	3	Mineral industry	3(c)	Installations for the production of cement clinker in rotary kilns, lime in rotary kilns, cement or lime in other furnaces. Note to reporters, use Level 3 activity e.g. 3(c)(i), in preference to 3(c). Level 2 activity class (i.e. 3(c)) only to be used where Level 3 is not available.	AT.CAED/9008391597537.FACILITY	Lafarge Zementwerke GmbH	16.6	47.983333	Mannersdorf am Leithagebirge	Carbon monoxide (CO)	1190000.0	2018	1	0
2380	Austria	3	Mineral industry	3(c)	Installations for the production of cement clinker in rotary kilns, lime in rotary kilns, cement or lime in other furnaces. Note to reporters, use Level 3 activity e.g. 3(c)(i), in preference to 3(c). Level 2 activity class (i.e. 3(c)) only to be used where Level 3 is not available.	AT.CAED/9008391597537.FACILITY	Lafarge Zementwerke GmbH	16.6	47.983333	Mannersdorf am Leithagebirge	Mercury and compounds (as Hg)	53.0	2018	1	0
2381	Austria	3	Mineral industry	3(c)	Installations for the production of cement clinker in rotary kilns, lime in rotary kilns, cement or lime in other furnaces. Note to reporters, use Level 3 activity e.g. 3(c)(i), in preference to 3(c). Level 2 activity class (i.e. 3(c)) only to be used where Level 3 is not available.	AT.CAED/9008391597537.FACILITY	Lafarge Zementwerke GmbH	16.6	47.983333	Mannersdorf am Leithagebirge	Nitrogen oxides (NOX)	421000.0	2018	1	0
2382	Austria	3	Mineral industry	3(c)	Installations for the production of cement clinker in rotary kilns, lime in rotary kilns, cement or lime in other furnaces. Note to reporters, use Level 3 activity e.g. 3(c)(i), in preference to 3(c). Level 2 activity class (i.e. 3(c)) only to be used where Level 3 is not available.	AT.CAED/9008391745020.FACILITY	w&p Zement GmbH	14.533667	46.849889	Wietersdorf	Ammonia (NH3)	15400.0	2018	1	0
2383	Austria	3	Mineral industry	3(c)	Installations for the production of cement clinker in rotary kilns, lime in rotary kilns, cement or lime in other furnaces. Note to reporters, use Level 3 activity e.g. 3(c)(i), in preference to 3(c). Level 2 activity class (i.e. 3(c)) only to be used where Level 3 is not available.	AT.CAED/9008391745020.FACILITY	w&p Zement GmbH	14.533667	46.849889	Wietersdorf	Carbon dioxide (CO2)	498000000.0	2018	1	0
2384	Austria	3	Mineral industry	3(c)	Installations for the production of cement clinker in rotary kilns, lime in rotary kilns, cement or lime in other furnaces. Note to reporters, use Level 3 activity e.g. 3(c)(i), in preference to 3(c). Level 2 activity class (i.e. 3(c)) only to be used where Level 3 is not available.	AT.CAED/9008391745020.FACILITY	w&p Zement GmbH	14.533667	46.849889	Wietersdorf	Mercury and compounds (as Hg)	15.7	2018	1	0
